,BRD_ID,Smiles,CID,
1005,BRD-A03216249,CN1CCCCC1C(=O)Nc1c(C)cccc1C,4062,
1006,BRD-A02710418,CCC1(CCCCN(C)C1)c1cccc(O)c1,41049,
1007,BRD-K97564742,COc1ccc(cc1)CN(CCN(C)C)c1ccccn1,4992,
1008,BRD-K45152786,O=C(Nc1ccccc1)C1C(=O)NC(=S)NC1=O,4990817,
1009,BRD-K91601245,S=c1[nH]cnc2nc[nH]c12,667490,
1010,BRD-K69726595,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C,16122663,
1011,BRD-K09372874,COc1cc(NC(=O)Nc2cccc(CNC(=O)O[C@H]3CCOC3)c2)ccc1-c1cnco1,153241,
1012,BRD-K69688083,CN(C)C(=O)Oc1ccc[n+](C)c1,4991,
1013,BRD-A14798026,COc1ccc2C3CC[C@@]4(C)C(CC[C@@]4(O)C#C)C3CCc2c1,12598376,
1014,BRD-K91336023,CN(C)S(=O)(=O)N[C@H]1C[C@H]2[C@@H](Cc3cn(C)c4cccc2c34)N(C)C1,68848,
1015,BRD-K76812510,CN(CS(O)(=O)=O)c1c(C)n(C)n(-c2ccccc2)c1=O,3111,
1016,BRD-K27182532,Nc1nccc(Oc2ccc(NC(=O)c3c[nH]cc(-c4ccc(F)cc4)c3=O)cc2F)c1Cl,44155856,
1017,BRD-A38218502,CSCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(O)=O,42785,
1018,BRD-A72309220,CN1CC(CNC(=O)OCc2ccccc2)C[C@@H]2C1Cc1cn(C)c3cccc2c13,5701997,
1019,BRD-K79602928,CN(C)C(=N)NC(N)=N,4091,
1020,BRD-K13356952,CC(=O)N=c1sc(nn1C)S(N)(=O)=O,4100,
1021,BRD-K54416256,Cn1cc[nH]c1=S,1349907,
1022,BRD-A32172948,CC1CCCC(N1C(=O)CCSC(C)=O)C(O)=O,2772126,
1023,BRD-A31521121,COc1ccccc1OCC(O)COC(N)=O,4107,
1024,BRD-K63430059,COc1c2occc2cc2ccc(=O)oc12,4114,2
1025,BRD-K48578705,C[C@](N)(Cc1ccc(O)c(O)c1)C(O)=O,38853,
1026,BRD-K33732501,C[N@@+]1(CC2CC2)CC[C@@]23[C@H]4Oc5c2c(C[C@@H]1[C@@]3(O)CCC4=O)ccc5O,124835980,
1027,BRD-A53176877,C[C@H]1CC2C3CC[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)C2[C@@]2(C)C=CC(=O)C=C12,5702085,
1028,BRD-K52560704,COC(=O)C=CC(=O)N(CCCCNCC1=CC=C(C=C1)COC(=O)NC2=CC=CC3=CC=CC=C32)O,76033918,2
1029,BRD-A33711280,CN1CCCC(CC2c3ccccc3Sc3ccccc23)C1,4167,
1030,BRD-K75641298,CCN(CC)CCNC(=O)c1cc(Cl)c(N)cc1OC,4168,2
1031,BRD-A61793559,CC1Nc2cc(Cl)c(cc2C(=O)N1c1ccccc1C)S(N)(=O)=O,4170,
1032,BRD-A03623303,COCCc1ccc(OCC(O)CNC(C)C)cc1,4171,
1033,BRD-K52020312,Cc1ncc(n1CCO)[N+]([O-])=O,4173,
1034,BRD-K34328244,Oc1ccc(cc1)[C@@H]1CC(=O)c2ccc(O)cc2O1,114829,
1035,BRD-K60230970,CC(C)C[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,462382,
1036,BRD-K56277358,Cn1cnc(c1)-c1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,24901704,
1037,BRD-A19661776,CN1CCN2C(C1)c1ccccc1Cc1ccccc21,4184,
1038,BRD-K42981054,CC(C)S(=O)(=O)NC[C@H](C)c1ccc(cc1)-c1ccc(CCNS(C)(=O)=O)cc1,9889366,
1039,BRD-K09549677,COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C,60663,
1040,BRD-A82396632,Clc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,4189,
1041,BRD-A79981887,COc1ccc(OC)c(c1)C(O)CNC(=O)CN,4195,
1042,BRD-K13646352,CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1,9829523,
1043,BRD-A72066420,COP(=O)(OC)OC(c1ccc(Cl)cc1)P(=O)(OC)OC,60910,
1044,BRD-A63310107,OCCN1C[C@@H](O)[C@@H](O)C(O)C1CO,6710690,
1045,BRD-K33251802,CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,51634,
1046,BRD-K64338723,CCCCCNCC(N)=O,53569,
1047,BRD-A15202882,CCN(CC)C(=O)C1(CC1CN)c1ccccc1,11622909,
1048,BRD-K67080878,Cc1[nH]c(=O)c(cc1-c1ccncc1)C#N,4197,
1049,BRD-A31811760,CCCCCCCCCCCCCCCCOP(O)(=O)OCC[N+](C)(C)C,3600,
1050,BRD-K02867583,Cc1cc(nnc1NCCN1CCOCC1)-c1ccccc1,4199,
1051,BRD-K06902185,Nc1cc(nc(N)[n+]1[O-])N1CCCCC1,4201,
1052,BRD-K82967685,CCCOc1ccc(cc1-c1nc2c(CCC)cn(CC)c2c(=O)[nH]1)S(=O)(=O)N1CCN(CCO)CC1,135497803,2
1053,BRD-A64977602,CN1CCN2C(C1)c1ccccc1Cc1cccnc21,4205,
1054,BRD-K52959329,OC(=O)[C@H](CC(=O)N1C[C@H]2CCCC[C@H]2C1)Cc1ccccc1,121891,
1055,BRD-A48237631,CO[C@@]12[C@@H]3NC3CN1C1=C([C@@H]2COC(N)=O)C(=O)C(N)=C(C)C1=O,5702003,
1056,BRD-K21680192,OCCNCCNc1ccc(NCCNCCO)c2C(=O)c3c(O)ccc(O)c3C(=O)c12,4212,
1057,BRD-K21884483,CN(C1CCN(CC1)c1nc2ccccc2n1Cc1ccc(F)cc1)c1nccc(=O)[nH]1,65906,
1058,BRD-K18850819,OC(=O)CC[C@H]1CC[C@@](CC1)(c1cc(F)ccc1F)S(=O)(=O)c1ccc(Cl)cc1,9803433,
1059,BRD-K38868394,CN1[C@@H]2CC[C@H]3[C@@H]4CC[C@H](C(=O)NCc5nc6cccnc6[nH]5)[C@@]4(C)CC[C@@H]3[C@@]2(C)C=C(F)C1=O,11950726,
1060,BRD-K14175878,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@](C1)(C(C)C)C(=O)N1CCc2ncc(cc2C1)C(F)(F)F,11180808,
1061,BRD-K16732600,COc1ccc2cc(ccc2c1)-c1cc(nn1[C@@H](C)c1ccc(cc1)C(=O)NCCC(O)=O)-c1cc(Cl)cc(Cl)c1,11570626,
1062,BRD-K54256913,CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n(-c2cccc(n2)C(C)(C)O)n(CC=C)c3=O)cc1,24856436,
1063,BRD-K68065987,NC1(CCC1)c1ccc(cc1)-c1nc2ccn3c(n[nH]c3=O)c2cc1-c1ccccc1,24964624,
1064,BRD-K56405753,CN(C[C@@H]1COCCO1)S(=O)(=O)Nc1ccc2ccc3ncc(cc3c(=O)c2c1)-c1cnn(C)c1,44137946,
1065,BRD-K66911501,Fc1cc(F)cc(c1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)Nc1ccc2C[C@]3(Cc2c1)C(=O)Nc1ncccc31,25019940,
1066,BRD-K53665955,OC(=O)[C@@]1(Cc2cccc(Nc3nccs3)n2)CC[C@@H](CC1)Oc1cccc(Cl)c1F,24748204,
1067,BRD-K55512740,Cn1cc(cn1)-c1cnc2ccc3ccc(CS(=O)(=O)NCc4ccccn4)cc3c(=O)c2c1,45142457,
1068,BRD-K29656036,OC(=O)Cn1nnc(n1)-c1cc(no1)N1CCC(CC1)Oc1cc(F)ccc1Br,24988881,
1069,BRD-K59317601,CC(C)n1nc(-c2ccc3oc(N)nc3c2)c2c(N)ncnc12,45375953,
1070,BRD-K43410529,C[C@@H](NC(=O)c1ncnc(N)c1Cl)c1ncc(s1)C(=O)Nc1cc(c(Cl)cn1)C(F)(F)F,25161177,
1071,BRD-K83963101,OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4-c3n2)c2c(F)cccc2F)cc1,11712649,
1072,BRD-K16485616,Nc1ccccc1NC(=O)c1ccc(CNc2nccc(n2)-c2cccnc2)cc1,9865515,
1073,BRD-K07237224,Clc1ccc(cc1)C(=O)NCCN1CCOCC1,4235,
1074,BRD-A65280694,CCc1c(C)[nH]c2CCC(CN3CCOCC3)C(=O)c12,23897,
1075,BRD-K63861289,CCOC(=O)Nc1c[n+](no1)N1CCOCC1,4239,
1076,BRD-K21548250,CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN3CCOCC3)c2c1,34633,
1077,BRD-K99616396,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc12,11667893,
1078,BRD-K61988078,CO\N=C1\C[C@]2(C[C@@H]3C[C@@H](C\C=C(C)\C[C@@H](C)\C=C\C=C4/CO[C@@H]5[C@H](O)C(C)=C[C@@H](C(=O)O3)[C@]45O)O2)O[C@@H]([C@H]1C)C(\C)=C\C(C)C,16760141,2
1079,BRD-K66615216,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c1n(cc(C(O)=O)c2=O)C1CC1,152946,2
1080,BRD-K81144366,CC(C)c1cc(OC(C)=O)c(C)cc1OCCN(C)C,4260,
1081,BRD-K77771411,COc1nc(C)nc(Cl)c1NC1=NCCN1,4810,
1082,BRD-A31095847,CN(C)C1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3C)cc2)c2ccccc12,119369,
1083,BRD-K19061412,FC(F)(F)c1ccc(\C=C\c2nc(COc3ccc(CCCCn4ccnn4)cc3)co2)cc1,6444692,
1084,BRD-K92428153,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(=O)OCCN1CCOCC1,5281078,
1085,BRD-K63750851,COc1c(C)c2COC(=O)c2c(O)c1C\C=C(/C)CCC(O)=O,446541,
1086,BRD-K82522873,Cc1cc(ccc1-n1c(CCC(O)=O)ccc1-c1ccc(cc1)-n1ccnc1)C(N)=O,44623946,
1087,BRD-K06674495,NC(=N)Nc1ccc(cc1)C(=O)Oc1ccc2cc(ccc2c1)C(N)=N,4413,
1088,BRD-A67862938,CCN(CC)CCOC(=O)C(CC1CCCO1)Cc1cccc2ccccc12,4417,
1089,BRD-K74141488,CN(C\C=C\c1ccccc1)Cc1cccc2ccccc12,47641,
1090,BRD-A01787639,COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,4418,
1091,BRD-K66404838,O[C@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5O[C@@H]1[C@]2(CCN3CC1CCC1)c45,5311304,
1092,BRD-K52080565,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,9904,
1093,BRD-K77641333,C(C1=NCCN1)c1cccc2ccccc12,4436,
1094,BRD-K59197931,COc1ccc2cc(ccc2c1)[C@H](C)C(O)=O,156391,
1095,BRD-K08832567,Oc1ccc(cc1)[C@@H]1CC(=O)c2c(O)cc(O)cc2O1,439246,
1096,BRD-K38287497,CCCC[C@H](NC(=O)[C@@H]1[C@@H]2[C@H](CN1C(=O)[C@@H](NC(=O)NC1(CS(=O)(=O)C(C)(C)C)CCCCC1)C(C)(C)C)C2(C)C)C(=O)C(=O)NC1CC1,11857239,
1097,BRD-K44353683,CC(C)[C@H]1CC[C@@H](CC1)C(=O)N[C@H](Cc1ccccc1)C(O)=O,5311309,
1098,BRD-K82746043,CC1(C)CCC(=C(CN2CCN(CC2)c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(N[C@H](CCN3CCOCC3)CSc3ccccc3)c(c2)S(=O)(=O)C(F)(F)F)C1)c1ccc(Cl)cc1,24978538,
1099,BRD-K04956647,O[C@H](CNC[C@@H](O)[C@@H]1CCc2cc(F)ccc2O1)[C@H]1CCc2cc(F)ccc2O1,189562,
1100,BRD-K90789829,CCc1nn(CCCN2CCN(CC2)c2cccc(Cl)c2)c(=O)n1CCOc1ccccc1,4449,
1101,BRD-K65678996,Cc1cccc(C)c1NC(=O)CN1CCCC1=O,71157,
1102,BRD-A78877355,CN1CCOC(c2ccccc2)c2ccccc2C1,4450,
1103,BRD-K84466663,COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,3011155,
1104,BRD-M80207679,CNc1cc(OC)c(cc1Cl)C(=O)N[C@@H]1CCN(Cc2ccccc2)[C@@H]1C.CNc1cc(OC)c(cc1Cl)C(=O)N[C@H]1CCN(Cc2ccccc2)[C@H]1C,76968489,
1105,BRD-K18922609,CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,4456,
1106,BRD-K04112579,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,151075,
1107,BRD-K85606544,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)\C=C\CN(C)C,9915743,
1108,BRD-K79989959,CNC(=O)c1c(oc2cc(N(CCO)S(C)(=O)=O)c(cc12)C1CC1)-c1ccc(F)cc1,11561383,
1109,BRD-K97428065,CN(C(=O)C(C)(C)c1cc(cc(c1)C(F)(F)F)C(F)(F)F)c1cnc(cc1-c1ccccc1C)N1CCN(C)CC1,6451149,
1110,BRD-K15502390,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,4463,
1111,BRD-K36324071,OS(=O)(=O)c1ccc(NC(=O)c2cc(NC(=O)Nc3cc(cc(c3)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)C(=O)Nc3ccc(c(c3)S(O)(=O)=O)S(O)(=O)=O)cc(c2)C(=O)Nc2ccc(c(c2)S(O)(=O)=O)S(O)(=O)=O)cc1S(O)(=O)=O,5312111,
1112,BRD-K60237333,OC(=O)c1cccnc1,938,
1113,BRD-A86871940,CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,71234,
1114,BRD-A26711594,COC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OCCN(C)Cc1ccccc1,4474,
1115,BRD-K76810206,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,34040,
1116,BRD-K35960502,Oc1ccc(Cl)cc1C(=O)Nc1ccc(cc1Cl)[N+]([O-])=O,4477,
1117,BRD-K28912512,NC(=O)c1cccnc1,936,
1118,BRD-K05395900,CN1CCC[C@H]1c1cccnc1,89594,
1119,BRD-A43331270,CCCN1C(C)=C(C(c2cccc(c2)[N+]([O-])=O)C(C(=O)ON2CCC(CC2)(c2ccccc2)c2ccccc2)=C1C)C(=O)OC,71317558,2
1120,BRD-K91544578,CCN(CC)C(=O)c1cccnc1,5497,2
1121,BRD-K81528515,Cc1cn(cn1)-c1cc(NC(=O)c2ccc(C)c(Nc3nccc(n3)-c3cccnc3)c2)cc(c1)C(F)(F)F,644241,
1122,BRD-K76775527,CS(=O)(=O)Nc1ccc(cc1Oc1ccccc1)[N+]([O-])=O,4495,
1123,BRD-A58048407,COCCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC(C)C,4497,
1124,BRD-K49075727,COC(=O)c1ccc2c(NC(=O)\C2=C(/Nc2ccc(cc2)N(C)C(=O)CN2CCN(C)CC2)c2ccccc2)c1,135423438,
1125,BRD-A95696066,CNCCC(Oc1ccccc1OC)c1ccccc1,4500,
1126,BRD-A02006392,CCOC(=O)C1=C(C)NC(C)=C(C1c1cccc(c1)[N+]([O-])=O)C(=O)OC,4507,
1127,BRD-K84011460,CCN(CC)Cc1nccn1-c1ccc(cc1C(=O)c1ccccc1Cl)[N+]([O-])=O,4514,
1128,BRD-K83699324,CN1CCN(CC1)c1ccc(OC(F)(F)F)c(Nc2ncc3CCc4c(nn(CCO)c4-c3n2)C(N)=O)c1,49792852,
1129,BRD-A09349126,CC(=O)O[C@]1(CCC2C3CCC4=CC(=O)CC[C@@H]4C3CC[C@@]21C)C#C,5702094,
1130,BRD-A39415247,C[C@]12CCC3C(CCC4=CC(=O)CC[C@H]34)C1CC[C@@]2(O)C#C,5702093,
1131,BRD-K11196887,CCn1cc(C(O)=O)c(=O)c2cc(F)c(cc12)N1CCNCC1,4539,
1132,BRD-A14886633,CC[C@]12CCC3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@]2(O)C#C,124079495,
1133,BRD-K91263825,CNCCC=C1c2ccccc2CCc2ccccc12,4543,
1134,BRD-K91301684,COc1ccc2[C@@H](OC(=O)c2c1OC)[C@@H]1N(C)CCc2cc3OCOc3c(OC)c12,31411,
1135,BRD-K85307935,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C,54675769,
1136,BRD-A68739437,COc1cc(ccc1Nc1ncc2N(C)C(=O)CC(C)N(C3CCCC3)c2n1)C(=O)NC1CCN(C)CC1,46843648,
1137,BRD-K64874225,CC(=C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12,72326,
1138,BRD-K74371986,CC(C)CCNc1ncccc1C(=O)N1CCN(Cc2ccccc2)CC1,50922681,
1139,BRD-K09537769,O=c1cc(oc2c3ccccc3ccc12)N1CCOCC1,9860529,
1140,BRD-K00337317,O=c1cc(oc2c(cccc12)-c1cccc2c3ccccc3sc12)N1CCOCC1,11327430,
1141,BRD-A12230535,COc1ccc(C2=NC(C(N2C(=O)N2CCNC(=O)C2)c2ccc(Cl)cc2)c2ccc(Cl)cc2)c(OC(C)C)c1,216345,
1142,BRD-K20696416,C1CN(C1)CC2CC(C2)N3C=C(C4=C3N=CN=C4N)C5=CC(=CC=C5)OCC6=CC=CC=C6,11476171,
1143,BRD-K65182930,CCNC(=O)C1=C(C(=C2C=C(C(=CC2=O)O)C(C)C)ON1)C3=CC=C(C=C3)CN4CCOCC4,135539077,
1144,BRD-K12184916,Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1,11977753,2
1145,BRD-K42728290,CCN1CCN(CC1)c1ccc(Nc2cc(ncn2)N(C)C(=O)Nc2c(Cl)c(OC)cc(OC)c2Cl)cc1,53235510,
1146,BRD-K79259477,Cc1ccc(cc1Nc1nc(nc2n(C)ncc12)-c1cccnc1)C(=O)Nc1cccc(c1)C(F)(F)F,16747388,
1147,BRD-K77396579,O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N,9796290,
1148,BRD-K21025364,CNC(=O)c1ccccc1Nc1nc(Nc2ccc(cc2OC)N2CCOCC2)ncc1Cl,9934347,
1149,BRD-K50140147,COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccccc2S(=O)(=O)C(C)C)n1)N1CCC(CC1)N1CCN(C)CC1,16038120,
1150,BRD-K46133855,CC(C)(C)[N+](\[O-])=C\c1ccc(cc1S(O)(=O)=O)S(O)(=O)=O,6913176,2
1151,BRD-K92041145,Nc1nc(OCc2ccccc2)c2[nH]cnc2n1,4578,
1152,BRD-K22097830,CC(C)c1ccc(cc1)C(=O)NCCOc1ccc(cc1)C(O)=O,3081027,
1153,BRD-K22822991,CC(C)(F)C[C@H](N[C@@H](c1ccc(cc1)-c1ccc(cc1)S(C)(=O)=O)C(F)(F)F)C(=O)NC1(CC1)C#N,10152654,
1154,BRD-A24228527,CC1COc2c(N3CCN(C)CC3)c(F)cc3c2n1cc(C(O)=O)c3=O,4583,
1155,BRD-K92303087,CS(=O)(=O)Nc1ccc2oc3c(OC(F)F)ccc(C(=O)Nc4c(Cl)cncc4Cl)c3c2c1,11387409,
1156,BRD-K18895904,CN1CCN(CC1)C1=Nc2ccccc2Nc2sc(C)cc12,135398745,
1157,BRD-K02113016,Fc1ccc(Cc2n[nH]c(=O)c3ccccc23)cc1C(=O)N1CCN(CC1)C(=O)C1CC1,23725625,
1158,BRD-K78485176,CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(cc1)-c1ccccc1-c1nn[nH]n1,130881,
1159,BRD-K20745393,Cc1[nH]c(=O)c(cc1-c1ccc2nccn2c1)C#N,4593,
1160,BRD-K36680103,COC(=O)N1CCN(Cc2cccc(NC(=O)Nc3ccc(C)nc3)c2F)CC1,11689883,
1161,BRD-A19736161,Cc1nccn1CC1CCc2c(C1=O)c1ccccc1n2C,4595,
1162,BRD-A36331462,COC[C@H](NC(=O)[C@H](COC)NC(=O)c1cnc(C)s1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C1(C)CO1,17753743,
1163,BRD-K55966568,Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,5329099,
1164,BRD-K67068943,CC(C)C[C@H](N[C@@H](Cc1cncn1Cc1cc(Cl)cc(Cl)c1)C(O)=O)C(O)=O,448281,
1165,BRD-K41434598,CC1(CN)Cc2ccccc2C1,22152353,
1166,BRD-K63343048,CCCCCCCCCCC[C@@H](C[C@@H]1OC(=O)[C@H]1CCCCCC)OC(=O)[C@H](CC(C)C)NC=O,3034010,
1167,BRD-A42759514,Cc1ncc(n1CC(O)CCl)[N+]([O-])=O,28061,2
1168,BRD-A53576514,CN(C)CCOC(c1ccccc1)c1ccccc1C,4601,2
1169,BRD-K00674894,CNC(=O)c1ccc2cc(ccc2c1)[C@]1(O)CCn2cncc12,10335364,
1170,BRD-K93767137,CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O,449381,
1171,BRD-K94012289,COC1=CC=CC2=CC(=C3C4=C(N=CNN4C(=N3)C5CCC(CC5)C(=O)O)N)N=C21,135398516,
1172,BRD-K87124298,COc1cccc2cc([nH]c12)-c1nc([C@H]2CC[C@@H](CC2)C(O)=O)n2ncnc(N)c12,135398516,
1173,BRD-K25340465,FC(F)(F)Oc1ccc(NC(=O)c2sccc2NCc2ccnc3ccccc23)cc1,9868037,
1174,BRD-K42805893,COc1cc(N(C)CCN(C)C)c(NC(=O)C=C)cc1Nc1nccc(n1)-c1cn(C)c2ccccc12,71496458,
1175,BRD-K29735307,C[C@](O)(COc1ccc(cc1)C#N)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,11326715,
1176,BRD-K80082640,COC(=O)[C@H](Cc1cccc(c1)C(N)=N)[C@@H](C)NC(=O)c1ccc(cc1)-c1cc[n+]([O-])cc1,5496659,
1177,BRD-K85337334,CCCCCCCCOc1ccccc1C(=O)Nc1ccc(cc1)C(=O)OCC[N+](C)(CC)CC,72093,
1178,BRD-K53417444,CN(C)C[C@H]1CC[C@@H](CC1)Nc1c(cnc2ccc(nc12)-c1cc(Cl)c(O)c(Cl)c1)C(C)=O,135398499,
1179,BRD-K92467929,C[C@]1(O)CC[C@H]2[C@@H]3CC[C@H]4CC(=O)OC[C@]4(C)[C@H]3CC[C@]12C,5878,
1180,BRD-K25394294,OC(=O)CCc1nc(c(o1)-c1ccccc1)-c1ccccc1,4614,
1181,BRD-K02079473,O=c1[nH]c2ccccc2n1CCCN1CCN(CC1)C(c1ccccc1)c1ccccc1,4615,
1182,BRD-A33447119,COC(=O)Nc1nc2ccc(cc2[nH]1)S(=O)c1ccccc1,40854,
1183,BRD-K56104152,Clc1ccc(CO\N=C(/Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,5361463,
1184,BRD-K78096648,Oc1nc2ccccc2n1C1CCN(CCOc2ccccc2)CC1,68634,
1185,BRD-K59037100,COc1ccc(C(=O)c2ccccc2)c(O)c1,4632,
1186,BRD-K04185004,CCCCOc1cc(ccc1N)C(=O)OCCN(CC)CC,4633,
1187,BRD-A65013509,CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)c1ccccc1,4634,
1188,BRD-K16195444,Cc1cc(c(O)c(C)c1CC1=NCCN1)C(C)(C)C,4636,2
1189,BRD-K31841515,O=c1[nH]c2n[nH]cc2c(=O)[nH]1,135398752,
1190,BRD-K53061490,OC(=O)\C=C\c1ccc(Cn2ccnc2)cc1,5282440,
1191,BRD-K96671969,[O-][N+](=O)c1cn2C[C@@H](COc2n1)OCc1ccc(OC(F)(F)F)cc1,456199,
1192,BRD-A28746609,CC(=O)O[C@@H]1C2=C(C)[C@H](C[C@@](O)([C@@H](OC(=O)c3ccccc3)C3[C@@]4(CO[C@@H]4C[C@H](O)[C@@]3(C)C1=O)OC(C)=O)C2(C)C)OC(=O)[C@H](O)[C@@H](NC(=O)c1ccccc1)c1ccccc1,441276,
1193,BRD-K51313569,CC(=O)c1c(C)c2cnc(Nc3ccc(cn3)N3CCNCC3)nc2n(C2CCCC2)c1=O,5330286,2
1194,BRD-K68095457,CCCCCCCCCCCCCCCC(=O)NCCO,4671,
1195,BRD-A50998626,COc1ccc(COc2cc3oc(=O)c4cc(ccc4c3cc2OC)C(C)O)cc1,11998575,
1196,BRD-K08924299,O=C1N(C[C@H]2CCCc3cccc1c23)[C@@H]1CN2CCC1CC2,6337614,
1197,BRD-K83794243,CC1(C)CCC(C)(C)c2cc(\C=C\c3ccc(cc3)C(O)=O)c(Cn3cccn3)cc12,10295295,
1198,BRD-A22380646,COc1ccnc(CS(=O)c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,4679,
1199,BRD-K15567136,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,4680,
1200,BRD-K41524689,CC(=O)Nc1ccc(O)cc1,1983,
1201,BRD-K60585088,C[C@H](\C=C\[C@H](C)C(C)(C)O)[C@H]1CC[C@@H]2[C@]1(C)CCC\C2=C/C=C1C[C@@H](O)C[C@H](O)C1,5281104,
1202,BRD-K37991163,Fc1ccc(cc1)[C@@H]1CCNC[C@H]1COc1ccc2OCOc2c1,43815,
1203,BRD-K59715032,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@@H](NC(=O)[C@@H]2C[C@H](CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O)OC(=O)NCCN)c1ccccc1,9941444,2
1204,BRD-K74514084,CN(c1ccc2c(C)n(C)nc2c1)c1ccnc(Nc2ccc(C)c(c2)S(N)(=O)=O)n1,10113978,
1205,BRD-K66412701,C[C@H]1COc2c(c(F)cc3c2n1cc(C(O)=O)c3=O)C1(N)CC1,65957,
1206,BRD-A29289453,COC(=O)C1=C(C)NC(C)=C(C1C)C(=O)OCCSc1ccccc1,4698,
1207,BRD-K12867552,CN(C)Cc1c(oc2ccccc12)C(=O)NCCOc1ccc(cc1)C(=O)NO,11749858,
1208,BRD-K49865102,OC[C@@H](O)CONC(=O)c1ccc(F)c(F)c1Nc1ccc(I)cc1F,9826528,
1209,BRD-K34713073,CN(C)c1ccc(Cn2cnc3CN([C@@H](Cc23)C(O)=O)C(=O)C(c2ccccc2)c2ccccc2)cc1C,5311345,
1210,BRD-K26603252,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,4705,
1211,BRD-K97764662,CCN(CC)CCCCNc1ncc2cc(-c3cc(OC)cc(OC)c3)c(NC(=O)NC(C)(C)C)nc2n1,1401,
